GENERALIZED BORN:,,,,,,,,,,,,,,,,,,
Complex Energy Terms,,,,,,,,,,,,,,,,,,
Frame #,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EGB,ESURF,GGAS,GSOLV,TOTAL,,,
971,2512.63,5688.27,7713.28,692.73,399.51,-398.56,-5429.88,-45482.91,2494.94,32219.73,-9643.11,253.6,409.75,-9389.5,-8979.76,,,
981,2592.92,5742.82,7631.19,691.83,395.45,-370.63,-5368.58,-45560.68,2442.18,32062.72,-9493.53,258.61,259.22,-9234.92,-8975.7,,,
991,2518.36,5792.62,7656.96,684.74,414.37,-357.68,-5471.59,-45462.86,2473.23,32110.19,-9584.58,255.81,358.35,-9328.77,-8970.42,,,
1001,2524.96,5736.44,7601.7,698.12,383.48,-379.98,-5385.01,-45444.25,2461.08,32022.7,-9612.42,257.83,219.24,-9354.59,-9135.35,,,
1011,2623.04,5648.71,7599.44,722.37,361.1,-358.82,-5470.55,-45380.59,2453.27,32109.19,-9687.32,255.96,307.18,-9431.36,-9124.19,,,
1021,2624.43,5734.11,7658.97,710.54,404.83,-337.47,-5407.84,-45056.83,2446.41,32030.23,-9944.33,259.12,807.39,-9685.21,-8877.82,,,
1031,2523.47,5675.08,7635.36,702.33,406.33,-337.76,-5445.52,-45361.83,2408.57,32175.13,-9717.45,255.71,381.17,-9461.74,-9080.58,,,
1041,2595.18,5746.75,7615.83,698.34,387.22,-389.34,-5425.89,-45408.38,2468.08,32286.34,-9799.48,261.95,574.13,-9537.53,-8963.4,,,
1051,2488.31,5627.9,7596.68,698.55,382.92,-374.94,-5428.81,-45428.65,2467.68,32265.22,-9778.26,258.03,294.85,-9520.24,-9225.38,,,
1061,2524.94,5679.45,7658.8,703.21,387.04,-370.13,-5392.19,-45609.54,2472.56,32261.53,-9634.75,255.45,315.68,-9379.3,-9063.62,,,
1071,2512.26,5731.72,7680.74,677.77,399.07,-365.98,-5509.75,-45305.66,2461.93,32114.88,-9750.52,254.82,396.97,-9495.71,-9098.74,,,
1081,2551.71,5640.94,7670.5,686.56,350.14,-370.48,-5466.03,-45746.29,2470.46,32206.7,-9443.61,252.82,-5.8,-9190.8,-9196.59,,,
1091,2508.99,5753.52,7660.55,703.23,391.84,-394.75,-5456.3,-45399.73,2451.82,32180.69,-9697.6,257.19,399.86,-9440.41,-9040.54,,,
1101,2545.24,5819.45,7589.71,725.16,365.86,-377.91,-5434.29,-45498.67,2467.2,32206.28,-9617.76,255.43,408.03,-9362.34,-8954.3,,,
1111,2614.07,5722.02,7704.99,696.38,389.35,-412.19,-5449.65,-45511.02,2458.45,32041.34,-9548.35,254.53,253.75,-9293.82,-9040.07,,,
1121,2477,5590.17,7628.15,694.89,391.28,-384.04,-5464.2,-45461.07,2487.67,32349.73,-9754.28,250.54,309.57,-9503.73,-9194.16,,,
1131,2549.97,5651.81,7601.89,685.29,382.83,-390.85,-5452.15,-45497.98,2455.68,32189.53,-9590.84,254.76,176.03,-9336.07,-9160.05,,,
1141,2476.68,5801.58,7681.12,717.06,377.77,-377.71,-5441.4,-45364.65,2489.86,32293.29,-9796.51,258.95,653.62,-9537.56,-8883.95,,,
1151,2514.83,5797.72,7619.32,683.58,386.52,-378.49,-5452.63,-45418.4,2465.9,32067.86,-9615.97,254.21,286.22,-9361.75,-9075.53,,,
1161,2569.85,5820.07,7664,699.69,390.31,-374.59,-5436.95,-45374.21,2461.09,32135.86,-9783.35,251.98,555.11,-9531.37,-8976.26,,,
1171,2538.13,5658.35,7647,688.77,384.63,-377.83,-5353.87,-45529.88,2469.92,32223.49,-9680.46,259.44,348.72,-9421.02,-9072.3,,,
1181,2523.19,5665.76,7655,684.69,404,-368.25,-5404.58,-45428.24,2444.48,32127.41,-9633.44,254.12,303.47,-9379.32,-9075.84,,,
1191,2510.11,5747.96,7652.71,701.32,383.63,-390.34,-5430.5,-45725.27,2484.89,32243.28,-9485.1,253.91,177.79,-9231.19,-9053.41,,,
1201,2496.11,5726.33,7642.37,705.26,382.77,-358.72,-5465.55,-45506.6,2477.69,32238.04,-9663.3,255.76,337.69,-9407.54,-9069.85,,,
1211,2545.18,5638.2,7678.02,688.6,371.06,-371.82,-5426.3,-45581.38,2468.84,32217.71,-9581.92,254.35,228.12,-9327.57,-9099.45,,,
1221,2542.41,5717.72,7598.32,697.07,373.73,-350.83,-5446.71,-45281.76,2482.84,32153.55,-9767.55,259.93,486.34,-9507.62,-9021.28,,,
1231,2537.01,5750.85,7612.16,710.91,389.52,-367.46,-5439,-45701.31,2490.22,32178.86,-9411.07,254.09,161.77,-9156.98,-8995.21,,,
1241,2592.89,5620.42,7658.13,673.8,366.53,-340.67,-5376.27,-45886.26,2502.49,32240.32,-9342.45,251.8,51.38,-9090.65,-9039.27,,,
1251,2531.89,5675.28,7641.83,705.04,372.62,-362.26,-5348.69,-45615.26,2464.79,32189.29,-9631.13,260.03,254.52,-9371.1,-9116.57,,,
1261,2525.39,5793.29,7621.03,695.99,372.23,-387.97,-5434.9,-45458.98,2499.21,32106.47,-9602.59,254.24,331.76,-9348.35,-9016.59,,,
1271,2486.27,5672.69,7706.6,686.1,390.4,-379.14,-5452.7,-45537.56,2498.37,32244.44,-9619.47,253.55,315.47,-9365.92,-9050.45,,,
1281,2594.63,5661.73,7682.25,685.66,384.2,-385.76,-5401.5,-45551.21,2436.13,32245.24,-9658.81,258.38,351.37,-9400.44,-9049.07,,,
1291,2584.75,5767.76,7629.76,717.18,394.22,-372.1,-5379.36,-45686.75,2456.39,32227.83,-9562.87,258.65,339.69,-9304.22,-8964.53,,,
1301,2513.49,5676.94,7633.35,685.27,375.52,-361.63,-5406.94,-45690.84,2500.56,32191.15,-9458.5,253.25,116.88,-9205.26,-9088.38,,,
